Log file open, 12/06/22 09:53:38
[2022.12.06-21.59.45:003][ 48]LogViewport: Scene viewport resized to 1721x1272, mode Windowed.
[2022.12.06-21.59.45:035][ 50]LogViewport: Scene viewport resized to 1732x1272, mode Windowed.
[2022.12.06-21.59.45:067][ 52]LogViewport: Scene viewport resized to 1746x1272, mode Windowed.
[2022.12.06-21.59.45:099][ 54]LogViewport: Scene viewport resized to 1764x1272, mode Windowed.
[2022.12.06-21.59.45:139][ 57]LogViewport: Scene viewport resized to 1782x1272, mode Windowed.
[2022.12.06-21.59.45:173][ 59]LogViewport: Scene viewport resized to 1798x1272, mode Windowed.
[2022.12.06-21.59.45:206][ 61]LogViewport: Scene viewport resized to 1814x1272, mode Windowed.
[2022.12.06-21.59.45:270][ 67]LogViewport: Scene viewport resized to 1865x1272, mode Windowed.
[2022.12.06-21.59.45:302][ 69]LogViewport: Scene viewport resized to 1874x1272, mode Windowed.
[2022.12.06-21.59.45:354][ 71]LogViewport: Scene viewport resized to 1889x1272, mode Windowed.
[2022.12.06-21.59.45:386][ 73]LogViewport: Scene viewport resized to 1892x1272, mode Windowed.
[2022.12.06-21.59.45:425][ 76]LogViewport: Scene viewport resized to 1900x1272, mode Windowed.
[2022.12.06-21.59.45:457][ 78]LogViewport: Scene viewport resized to 1907x1272, mode Windowed.
[2022.12.06-21.59.45:527][ 82]LogViewport: Scene viewport resized to 1919x1272, mode Windowed.
[2022.12.06-21.59.45:558][ 84]LogViewport: Scene viewport resized to 1925x1272, mode Windowed.
[2022.12.06-21.59.45:593][ 86]LogViewport: Scene viewport resized to 1933x1272, mode Windowed.
[2022.12.06-21.59.45:624][ 88]LogViewport: Scene viewport resized to 1939x1272, mode Windowed.
[2022.12.06-21.59.45:656][ 90]LogViewport: Scene viewport resized to 1943x1272, mode Windowed.
[2022.12.06-21.59.45:686][ 92]LogViewport: Scene viewport resized to 1948x1272, mode Windowed.
[2022.12.06-21.59.45:718][ 94]LogViewport: Scene viewport resized to 1950x1272, mode Windowed.
[2022.12.06-21.59.45:750][ 96]LogViewport: Scene viewport resized to 1953x1272, mode Windowed.
[2022.12.06-21.59.45:822][103]LogViewport: Scene viewport resized to 1955x1272, mode Windowed.
[2022.12.06-21.59.45:859][106]LogViewport: Scene viewport resized to 1957x1272, mode Windowed.
[2022.12.06-21.59.46:003][121]LogViewport: Scene viewport resized to 1964x1272, mode Windowed.
[2022.12.06-21.59.46:042][124]LogViewport: Scene viewport resized to 1969x1272, mode Windowed.
[2022.12.06-21.59.46:078][126]LogViewport: Scene viewport resized to 1976x1272, mode Windowed.
[2022.12.06-21.59.46:141][128]LogViewport: Scene viewport resized to 1987x1272, mode Windowed.
[2022.12.06-21.59.46:322][148]LogViewport: Scene viewport resized to 1990x1272, mode Windowed.
[2022.12.06-21.59.46:367][150]LogViewport: Scene viewport resized to 1991x1272, mode Windowed.
[2022.12.06-21.59.46:422][154]LogViewport: Scene viewport resized to 1995x1272, mode Windowed.
[2022.12.06-21.59.46:452][156]LogViewport: Scene viewport resized to 1997x1272, mode Windowed.
[2022.12.06-21.59.46:527][163]LogViewport: Scene viewport resized to 2002x1272, mode Windowed.
[2022.12.06-21.59.46:607][171]LogViewport: Scene viewport resized to 2003x1272, mode Windowed.
[2022.12.06-21.59.46:636][173]LogViewport: Scene viewport resized to 2006x1272, mode Windowed.
[2022.12.06-21.59.46:670][175]LogViewport: Scene viewport resized to 2007x1272, mode Windowed.
[2022.12.06-21.59.46:758][184]LogViewport: Scene viewport resized to 2015x1272, mode Windowed.
[2022.12.06-21.59.46:788][186]LogViewport: Scene viewport resized to 2021x1272, mode Windowed.
[2022.12.06-21.59.46:823][188]LogViewport: Scene viewport resized to 2028x1272, mode Windowed.
[2022.12.06-21.59.46:852][190]LogViewport: Scene viewport resized to 2036x1272, mode Windowed.
[2022.12.06-21.59.46:885][192]LogViewport: Scene viewport resized to 2047x1272, mode Windowed.
[2022.12.06-21.59.46:915][194]LogViewport: Scene viewport resized to 2061x1272, mode Windowed.
[2022.12.06-21.59.46:963][195]LogViewport: Scene viewport resized to 2083x1272, mode Windowed.
[2022.12.06-21.59.47:002][197]LogViewport: Scene viewport resized to 2098x1272, mode Windowed.
[2022.12.06-21.59.47:033][199]LogViewport: Scene viewport resized to 2110x1272, mode Windowed.
[2022.12.06-21.59.47:070][201]LogViewport: Scene viewport resized to 2131x1272, mode Windowed.
[2022.12.06-21.59.47:123][203]LogViewport: Scene viewport resized to 2162x1272, mode Windowed.
[2022.12.06-21.59.47:155][205]LogViewport: Scene viewport resized to 2176x1272, mode Windowed.
[2022.12.06-21.59.47:186][207]LogViewport: Scene viewport resized to 2189x1272, mode Windowed.
[2022.12.06-21.59.47:219][209]LogViewport: Scene viewport resized to 2209x1272, mode Windowed.
[2022.12.06-21.59.47:279][211]LogViewport: Scene viewport resized to 2251x1272, mode Windowed.
[2022.12.06-21.59.47:309][213]LogViewport: Scene viewport resized to 2259x1272, mode Windowed.
[2022.12.06-21.59.47:365][215]LogViewport: Scene viewport resized to 2277x1272, mode Windowed.
[2022.12.06-21.59.47:398][217]LogViewport: Scene viewport resized to 2290x1272, mode Windowed.
[2022.12.06-21.59.47:429][219]LogViewport: Scene viewport resized to 2297x1272, mode Windowed.
[2022.12.06-21.59.47:461][221]LogViewport: Scene viewport resized to 2301x1272, mode Windowed.
[2022.12.06-21.59.47:492][223]LogViewport: Scene viewport resized to 2306x1272, mode Windowed.
[2022.12.06-21.59.47:523][225]LogViewport: Scene viewport resized to 2310x1272, mode Windowed.
[2022.12.06-21.59.47:555][227]LogViewport: Scene viewport resized to 2317x1272, mode Windowed.
[2022.12.06-21.59.47:586][229]LogViewport: Scene viewport resized to 2325x1272, mode Windowed.
[2022.12.06-21.59.47:618][231]LogViewport: Scene viewport resized to 2343x1272, mode Windowed.
[2022.12.06-21.59.47:650][233]LogViewport: Scene viewport resized to 2359x1272, mode Windowed.
[2022.12.06-21.59.47:682][235]LogViewport: Scene viewport resized to 2376x1272, mode Windowed.
[2022.12.06-21.59.47:714][237]LogViewport: Scene viewport resized to 2390x1272, mode Windowed.
[2022.12.06-21.59.47:746][239]LogViewport: Scene viewport resized to 2411x1272, mode Windowed.
[2022.12.06-21.59.47:777][241]LogViewport: Scene viewport resized to 2424x1272, mode Windowed.
[2022.12.06-21.59.47:832][243]LogViewport: Scene viewport resized to 2447x1272, mode Windowed.
[2022.12.06-21.59.47:863][245]LogViewport: Scene viewport resized to 2461x1272, mode Windowed.
[2022.12.06-21.59.47:896][247]LogViewport: Scene viewport resized to 2468x1272, mode Windowed.
[2022.12.06-21.59.47:963][253]LogViewport: Scene viewport resized to 2469x1272, mode Windowed.
[2022.12.06-21.59.47:993][255]LogViewport: Scene viewport resized to 2474x1272, mode Windowed.
[2022.12.06-21.59.48:029][257]LogViewport: Scene viewport resized to 2498x1272, mode Windowed.
[2022.12.06-21.59.48:059][259]LogViewport: Scene viewport resized to 2529x1272, mode Windowed.
[2022.12.06-21.59.48:091][261]LogViewport: Scene viewport resized to 2560x1272, mode Windowed.
[2022.12.06-21.59.48:124][263]LogViewport: Scene viewport resized to 2575x1272, mode Windowed.
[2022.12.06-21.59.48:157][265]LogViewport: Scene viewport resized to 2580x1272, mode Windowed.
[2022.12.06-21.59.48:347][286]LogViewport: Scene viewport resized to 2584x1272, mode Windowed.
[2022.12.06-21.59.48:391][288]LogViewport: Scene viewport resized to 2622x1272, mode Windowed.
[2022.12.06-21.59.48:437][290]LogViewport: Scene viewport resized to 2642x1272, mode Windowed.
[2022.12.06-21.59.48:473][292]LogViewport: Scene viewport resized to 2643x1272, mode Windowed.
[2022.12.06-21.59.48:986][352]LogViewport: Scene viewport resized to 2646x1272, mode Windowed.
[2022.12.06-21.59.49:106][362]LogViewport: Scene viewport resized to 2650x1272, mode Windowed.
[2022.12.06-21.59.49:136][364]LogViewport: Scene viewport resized to 2651x1272, mode Windowed.
[2022.12.06-21.59.57:701][283]LogViewport: Scene viewport resized to 2646x1272, mode Windowed.
[2022.12.06-21.59.57:751][285]LogViewport: Scene viewport resized to 2641x1272, mode Windowed.
[2022.12.06-21.59.57:846][294]LogViewport: Scene viewport resized to 2635x1272, mode Windowed.
[2022.12.06-21.59.57:876][296]LogViewport: Scene viewport resized to 2634x1272, mode Windowed.
[2022.12.06-21.59.58:127][324]LogViewport: Scene viewport resized to 2626x1272, mode Windowed.
[2022.12.06-21.59.58:174][326]LogViewport: Scene viewport resized to 2612x1272, mode Windowed.
[2022.12.06-21.59.58:213][328]LogViewport: Scene viewport resized to 2599x1272, mode Windowed.
[2022.12.06-21.59.58:245][330]LogViewport: Scene viewport resized to 2591x1272, mode Windowed.
[2022.12.06-21.59.58:277][332]LogViewport: Scene viewport resized to 2585x1272, mode Windowed.
[2022.12.06-21.59.58:308][334]LogViewport: Scene viewport resized to 2582x1272, mode Windowed.
[2022.12.06-21.59.58:340][336]LogViewport: Scene viewport resized to 2575x1272, mode Windowed.
[2022.12.06-21.59.58:370][338]LogViewport: Scene viewport resized to 2568x1272, mode Windowed.
[2022.12.06-21.59.58:401][340]LogViewport: Scene viewport resized to 2564x1272, mode Windowed.
[2022.12.06-21.59.58:432][342]LogViewport: Scene viewport resized to 2562x1272, mode Windowed.
[2022.12.06-21.59.58:464][344]LogViewport: Scene viewport resized to 2557x1272, mode Windowed.
[2022.12.06-21.59.59:069][415]LogViewport: Scene viewport resized to 2555x1272, mode Windowed.
[2022.12.06-21.59.59:121][417]LogViewport: Scene viewport resized to 2550x1272, mode Windowed.
[2022.12.06-22.02.32:545][943]Launching UnrealBuildTool... [C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="C:/Program Files/Epic Games/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2022.12.06-22.02.32:654][943]Launching UnrealBuildTool... [C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="C:/Program Files/Epic Games/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2022.12.06-22.02.32:758][943]LogDesktopPlatform: Warning: Unable to read target info for engine
[2022.12.06-22.04.08:487][320]LogSlate: Window 'Save Level As' being destroyed
[2022.12.06-22.04.08:535][320]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2022.12.06-22.04.08:541][320]LogSavePackage: Moving output files for package: /Game/Maps/GridLevel
[2022.12.06-22.04.08:541][320]LogSavePackage: Moving '../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Saved/GridLevel299ABC234A317AC6541A849B7E21B8FF.tmp' to '../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/Maps/GridLevel.umap'
[2022.12.06-22.04.08:584][320]LogFileHelpers: Saving map 'GridLevel' took 0.088
[2022.12.06-22.04.08:584][320]Cmd: MAP LOAD FILE="../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/Maps/GridLevel.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.06-22.04.08:584][320]LightingResults: New page: Lighting Build
[2022.12.06-22.04.08:584][320]LoadErrors: New page: Loading map: GridLevel.umap
[2022.12.06-22.04.08:615][320]LogWorld: UWorld::CleanupWorld for GridLevel, bSessionEnded=true, bCleanupResources=true
[2022.12.06-22.04.08:615][320]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.06-22.04.08:615][320]MapCheck: New page: Map Check
[2022.12.06-22.04.08:615][320]LightingResults: New page: Lighting Build
[2022.12.06-22.04.08:620][320]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.06-22.04.08:621][320]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2022.12.06-22.04.08:624][320]LogAudio: Display: Audio Device (ID: 1) registered with world 'GridLevel'.
[2022.12.06-22.04.08:624][320]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.06-22.04.08:624][320]LogAIModule: Creating AISystem for world GridLevel
[2022.12.06-22.04.08:659][320]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.06-22.04.08:666][320]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.12.06-22.04.08:674][320]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.06-22.04.08:675][320]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.127ms to complete.
[2022.12.06-22.04.08:675][320]LogFileHelpers: Loading map 'GridLevel' took 0.091
[2022.12.06-22.04.08:677][320]AssetCheck: New page: Asset Save: GridLevel
[2022.12.06-22.04.08:677][320]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/GridLevel.GridLevel
[2022.12.06-22.04.11:006][534]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2022.12.06-22.04.11:041][534]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Maps/OpenWorldExample.OpenWorldExample
[2022.12.06-22.04.11:041][534]Cmd: MAP LOAD FILE="../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/Maps/OpenWorldExample.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.06-22.04.11:041][534]LightingResults: New page: Lighting Build
[2022.12.06-22.04.11:041][534]LoadErrors: New page: Loading map: OpenWorldExample.umap
[2022.12.06-22.04.11:042][534]LogWorld: UWorld::CleanupWorld for GridLevel, bSessionEnded=true, bCleanupResources=true
[2022.12.06-22.04.11:043][534]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.06-22.04.11:043][534]MapCheck: New page: Map Check
[2022.12.06-22.04.11:043][534]LightingResults: New page: Lighting Build
[2022.12.06-22.04.11:047][534]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.06-22.04.11:048][534]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.12.06-22.04.11:050][534]LogWorld: UWorld::CleanupWorld for OpenWorldExample, bSessionEnded=true, bCleanupResources=true
[2022.12.06-22.04.11:050][534]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.06-22.04.11:055][534]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2022.12.06-22.04.11:061][534]LogUObjectHash: Compacting FUObjectHashTables data took   0.36ms
[2022.12.06-22.04.11:063][534]LogAudio: Display: Audio Device (ID: 1) registered with world 'OpenWorldExample'.
[2022.12.06-22.04.11:063][534]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.06-22.04.11:063][534]LogAIModule: Creating AISystem for world OpenWorldExample
[2022.12.06-22.04.11:064][534]LogWorldPartition: ULevel::OnLevelLoaded(OpenWorldExample)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.06-22.04.11:064][534]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.06-22.04.11:064][534]LogWorldPartition: UWorldPartition::Initialize(Asset=OpenWorldExample, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.06-22.04.11:067][534]LogContentBundle: [Container: OpenWorldExample] Creating new contrainer.
[2022.12.06-22.04.11:067][534]LogWorldPartition: Display: WorldPartition initialize took 3 ms (total: 236 ms)
[2022.12.06-22.04.11:086][534]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.06-22.04.11:094][534]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.12.06-22.04.11:102][534]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.06-22.04.11:102][534]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.185ms to complete.
[2022.12.06-22.04.11:102][534]LogFileHelpers: Loading map 'OpenWorldExample' took 0.061
[2022.12.06-22.04.12:417][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.26ms
[2022.12.06-22.04.12:453][682]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Maps/GridLevel.GridLevel
[2022.12.06-22.04.12:453][682]Cmd: MAP LOAD FILE="../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/Maps/GridLevel.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.06-22.04.12:453][682]LightingResults: New page: Lighting Build
[2022.12.06-22.04.12:453][682]LoadErrors: New page: Loading map: GridLevel.umap
[2022.12.06-22.04.12:475][682]LogWorld: UWorld::CleanupWorld for OpenWorldExample, bSessionEnded=true, bCleanupResources=true
[2022.12.06-22.04.12:475][682]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.06-22.04.12:478][682]LogContentBundle: [Container: OpenWorldExample] Deleting container.
[2022.12.06-22.04.12:478][682]MapCheck: New page: Map Check
[2022.12.06-22.04.12:478][682]LightingResults: New page: Lighting Build
[2022.12.06-22.04.12:483][682]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.06-22.04.12:484][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.12.06-22.04.12:486][682]LogWorld: UWorld::CleanupWorld for GridLevel, bSessionEnded=true, bCleanupResources=true
[2022.12.06-22.04.12:486][682]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.06-22.04.12:492][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.12.06-22.04.12:498][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.12.06-22.04.12:500][682]LogAudio: Display: Audio Device (ID: 1) registered with world 'GridLevel'.
[2022.12.06-22.04.12:501][682]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.06-22.04.12:501][682]LogAIModule: Creating AISystem for world GridLevel
[2022.12.06-22.04.12:537][682]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.06-22.04.12:544][682]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2022.12.06-22.04.12:552][682]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.06-22.04.12:552][682]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.14ms to complete.
[2022.12.06-22.04.12:552][682]LogFileHelpers: Loading map 'GridLevel' took 0.099
[2022.12.06-22.05.41:753][134]LogViewport: Scene viewport resized to 2544x1272, mode Windowed.
